iso_alpha_2,iso_alpha_3,country_name,date,stringency_index,government_response_index,containment_health_index
NL,NLD,Netherlands,2021-03-18,75.0,69.9,69.17
NL,NLD,Netherlands,2021-03-19,75.0,69.9,69.17
NL,NLD,Netherlands,2021-03-20,75.0,69.9,69.17
NL,NLD,Netherlands,2021-03-21,75.0,69.9,69.17
NL,NLD,Netherlands,2021-03-22,75.0,69.9,69.17
NL,NLD,Netherlands,2021-03-23,75.0,69.9,69.17
NL,NLD,Netherlands,2021-03-24,75.0,69.9,69.17
NL,NLD,Netherlands,2021-03-25,75.0,69.9,69.17
NL,NLD,Netherlands,2021-03-26,75.0,69.9,69.17
NL,NLD,Netherlands,2021-03-27,75.0,69.9,69.17
NL,NLD,Netherlands,2021-03-28,75.0,69.9,69.17
NL,NLD,Netherlands,2021-03-29,75.0,69.9,69.17
NL,NLD,Netherlands,2021-03-30,75.0,69.9,69.17
NL,NLD,Netherlands,2021-03-31,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-01,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-02,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-03,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-04,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-05,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-06,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-07,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-08,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-09,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-10,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-11,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-12,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-13,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-14,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-15,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-16,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-17,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-18,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-19,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-20,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-21,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-22,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-23,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-24,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-25,75.0,69.9,69.17
NL,NLD,Netherlands,2021-04-26,71.3,67.81,66.79
NL,NLD,Netherlands,2021-04-27,71.3,67.81,66.79
NL,NLD,Netherlands,2021-04-28,67.59,65.73,64.4
NL,NLD,Netherlands,2021-04-29,67.59,65.73,64.4
NL,NLD,Netherlands,2021-04-30,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-01,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-02,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-03,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-04,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-05,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-06,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-07,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-08,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-09,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-10,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-11,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-12,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-13,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-14,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-15,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-16,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-17,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-18,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-19,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-20,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-21,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-22,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-23,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-24,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-25,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-26,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-27,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-28,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-29,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-30,67.59,65.73,64.4
NL,NLD,Netherlands,2021-05-31,67.59,65.73,64.4
NL,NLD,Netherlands,2021-06-01,67.59,65.73,64.4
NL,NLD,Netherlands,2021-06-02,67.59,65.73,64.4
NL,NLD,Netherlands,2021-06-03,67.59,65.73,64.4
NL,NLD,Netherlands,2021-06-04,67.59,65.73,64.4
NL,NLD,Netherlands,2021-06-05,67.59,66.98,65.83
NL,NLD,Netherlands,2021-06-06,67.59,66.98,65.83
NL,NLD,Netherlands,2021-06-07,67.59,66.98,65.83
NL,NLD,Netherlands,2021-06-08,67.59,66.98,65.83
NL,NLD,Netherlands,2021-06-09,67.59,66.98,65.83
NL,NLD,Netherlands,2021-06-10,67.59,66.98,65.83
NL,NLD,Netherlands,2021-06-11,67.59,66.98,65.83
NL,NLD,Netherlands,2021-06-12,67.59,66.98,65.83
NL,NLD,Netherlands,2021-06-13,67.59,66.98,65.83
NL,NLD,Netherlands,2021-06-14,67.59,66.98,65.83
NL,NLD,Netherlands,2021-06-15,67.59,66.98,65.83
NL,NLD,Netherlands,2021-06-16,67.59,66.98,65.83
NL,NLD,Netherlands,2021-06-17,67.59,66.98,65.83
NL,NLD,Netherlands,2021-06-18,67.59,66.98,65.83
NL,NLD,Netherlands,2021-06-19,67.59,66.98,65.83
NL,NLD,Netherlands,2021-06-20,67.59,66.98,65.83
NL,NLD,Netherlands,2021-06-21,67.59,66.98,65.83
NL,NLD,Netherlands,2021-06-22,67.59,66.98,65.83
NL,NLD,Netherlands,2021-06-23,62.04,63.85,62.26
NL,NLD,Netherlands,2021-06-24,62.04,63.85,62.26
NL,NLD,Netherlands,2021-06-25,62.04,63.85,62.26
NL,NLD,Netherlands,2021-06-26,32.41,45.1,40.83
NL,NLD,Netherlands,2021-06-27,32.41,45.1,40.83
NL,NLD,Netherlands,2021-06-28,32.41,45.1,40.83
NL,NLD,Netherlands,2021-06-29,32.41,45.1,40.83
NL,NLD,Netherlands,2021-06-30,32.41,45.1,40.83
NL,NLD,Netherlands,2021-07-01,32.41,45.1,40.83
NL,NLD,Netherlands,2021-07-02,32.41,46.35,42.26
NL,NLD,Netherlands,2021-07-03,32.41,46.35,42.26
NL,NLD,Netherlands,2021-07-04,32.41,46.35,42.26
NL,NLD,Netherlands,2021-07-05,32.41,46.35,42.26
NL,NLD,Netherlands,2021-07-06,32.41,46.35,42.26
NL,NLD,Netherlands,2021-07-07,32.41,46.35,42.26
NL,NLD,Netherlands,2021-07-08,32.41,46.35,42.26
NL,NLD,Netherlands,2021-07-09,32.41,46.35,42.26
NL,NLD,Netherlands,2021-07-10,36.11,48.44,44.64
NL,NLD,Netherlands,2021-07-11,36.11,48.44,44.64
NL,NLD,Netherlands,2021-07-12,36.11,48.44,44.64
NL,NLD,Netherlands,2021-07-13,36.11,48.44,44.64
NL,NLD,Netherlands,2021-07-14,36.11,48.44,44.64
NL,NLD,Netherlands,2021-07-15,36.11,48.44,44.64
NL,NLD,Netherlands,2021-07-16,36.11,48.44,44.64
NL,NLD,Netherlands,2021-07-17,36.11,48.44,44.64
NL,NLD,Netherlands,2021-07-18,36.11,48.44,44.64
NL,NLD,Netherlands,2021-07-19,36.11,48.44,44.64
NL,NLD,Netherlands,2021-07-20,41.67,48.44,48.21
NL,NLD,Netherlands,2021-07-21,41.67,48.44,48.21
NL,NLD,Netherlands,2021-07-22,41.67,48.44,48.21
NL,NLD,Netherlands,2021-07-23,41.67,48.44,48.21
NL,NLD,Netherlands,2021-07-24,41.67,48.44,48.21
NL,NLD,Netherlands,2021-07-25,41.67,48.44,48.21
NL,NLD,Netherlands,2021-07-26,41.67,48.44,48.21
NL,NLD,Netherlands,2021-07-27,41.67,48.44,48.21
NL,NLD,Netherlands,2021-07-28,41.67,48.44,48.21
NL,NLD,Netherlands,2021-07-29,41.67,48.44,48.21
NL,NLD,Netherlands,2021-07-30,41.67,48.44,48.21
NL,NLD,Netherlands,2021-07-31,41.67,51.56,51.79
NL,NLD,Netherlands,2021-08-01,41.67,51.56,51.79
NL,NLD,Netherlands,2021-08-02,41.67,51.56,51.79
NL,NLD,Netherlands,2021-08-03,41.67,51.56,51.79
NL,NLD,Netherlands,2021-08-04,41.67,51.56,51.79
NL,NLD,Netherlands,2021-08-05,41.67,51.56,51.79
NL,NLD,Netherlands,2021-08-06,41.67,51.56,51.79
NL,NLD,Netherlands,2021-08-07,41.67,51.56,51.79
NL,NLD,Netherlands,2021-08-08,41.67,51.56,51.79
NL,NLD,Netherlands,2021-08-09,41.67,51.56,51.79
NL,NLD,Netherlands,2021-08-10,41.67,51.56,51.79
NL,NLD,Netherlands,2021-08-11,41.67,51.56,51.79
NL,NLD,Netherlands,2021-08-12,41.67,51.56,51.79
NL,NLD,Netherlands,2021-08-13,41.67,51.56,51.79
NL,NLD,Netherlands,2021-08-14,41.67,53.65,54.17
NL,NLD,Netherlands,2021-08-15,41.67,53.65,54.17
NL,NLD,Netherlands,2021-08-16,41.67,53.65,54.17
NL,NLD,Netherlands,2021-08-17,41.67,53.65,54.17
NL,NLD,Netherlands,2021-08-18,41.67,53.65,54.17
NL,NLD,Netherlands,2021-08-19,41.67,53.65,54.17
NL,NLD,Netherlands,2021-08-20,41.67,53.65,54.17
NL,NLD,Netherlands,2021-08-21,41.67,53.65,54.17
NL,NLD,Netherlands,2021-08-22,41.67,53.65,54.17
NL,NLD,Netherlands,2021-08-23,41.67,53.65,54.17
NL,NLD,Netherlands,2021-08-24,41.67,53.65,54.17
NL,NLD,Netherlands,2021-08-25,41.67,53.65,54.17
NL,NLD,Netherlands,2021-08-26,41.67,53.65,54.17
NL,NLD,Netherlands,2021-08-27,41.67,53.65,54.17
NL,NLD,Netherlands,2021-08-28,41.67,53.65,54.17
NL,NLD,Netherlands,2021-08-29,41.67,53.65,54.17
NL,NLD,Netherlands,2021-08-30,41.67,53.65,54.17
NL,NLD,Netherlands,2021-08-31,41.67,53.65,54.17
NL,NLD,Netherlands,2021-09-01,41.67,53.65,54.17
NL,NLD,Netherlands,2021-09-02,41.67,53.65,54.17
NL,NLD,Netherlands,2021-09-03,41.67,53.65,54.17
NL,NLD,Netherlands,2021-09-04,41.67,53.65,54.17
NL,NLD,Netherlands,2021-09-05,41.67,53.65,54.17
NL,NLD,Netherlands,2021-09-06,41.67,53.65,54.17
NL,NLD,Netherlands,2021-09-07,41.67,55.73,56.55
NL,NLD,Netherlands,2021-09-08,41.67,55.73,56.55
NL,NLD,Netherlands,2021-09-09,41.67,55.73,56.55
NL,NLD,Netherlands,2021-09-10,41.67,55.73,56.55
NL,NLD,Netherlands,2021-09-11,41.67,55.73,56.55
NL,NLD,Netherlands,2021-09-12,41.67,55.73,56.55
NL,NLD,Netherlands,2021-09-13,41.67,55.73,56.55
NL,NLD,Netherlands,2021-09-14,41.67,55.73,56.55
NL,NLD,Netherlands,2021-09-15,41.67,55.73,56.55
NL,NLD,Netherlands,2021-09-16,41.67,55.73,56.55
NL,NLD,Netherlands,2021-09-17,41.67,55.73,56.55
NL,NLD,Netherlands,2021-09-18,41.67,55.73,56.55
NL,NLD,Netherlands,2021-09-19,41.67,55.73,56.55
NL,NLD,Netherlands,2021-09-20,41.67,55.73,56.55
NL,NLD,Netherlands,2021-09-21,41.67,55.73,56.55
NL,NLD,Netherlands,2021-09-22,41.67,55.73,56.55
NL,NLD,Netherlands,2021-09-23,41.67,55.73,56.55
NL,NLD,Netherlands,2021-09-24,41.67,55.73,56.55
NL,NLD,Netherlands,2021-09-25,47.22,58.85,60.12
NL,NLD,Netherlands,2021-09-26,47.22,58.85,60.12
NL,NLD,Netherlands,2021-09-27,47.22,58.85,60.12
NL,NLD,Netherlands,2021-09-28,47.22,58.85,60.12
NL,NLD,Netherlands,2021-09-29,47.22,58.85,60.12
NL,NLD,Netherlands,2021-09-30,47.22,58.85,60.12
NL,NLD,Netherlands,2021-10-01,47.22,58.85,60.12
NL,NLD,Netherlands,2021-10-02,47.22,58.85,60.12
NL,NLD,Netherlands,2021-10-03,47.22,58.85,60.12
NL,NLD,Netherlands,2021-10-04,47.22,58.85,60.12
NL,NLD,Netherlands,2021-10-05,47.22,58.85,60.12
NL,NLD,Netherlands,2021-10-06,47.22,58.85,60.12
NL,NLD,Netherlands,2021-10-07,47.22,58.85,60.12
NL,NLD,Netherlands,2021-10-08,41.67,55.73,56.55
NL,NLD,Netherlands,2021-10-09,41.67,55.73,56.55
NL,NLD,Netherlands,2021-10-10,41.67,55.73,56.55
NL,NLD,Netherlands,2021-10-11,41.67,55.73,56.55
NL,NLD,Netherlands,2021-10-12,41.67,55.73,56.55
NL,NLD,Netherlands,2021-10-13,41.67,55.73,56.55
NL,NLD,Netherlands,2021-10-14,41.67,55.73,56.55
NL,NLD,Netherlands,2021-10-15,41.67,55.73,56.55
NL,NLD,Netherlands,2021-10-16,41.67,55.73,56.55
NL,NLD,Netherlands,2021-10-17,41.67,55.73,56.55
NL,NLD,Netherlands,2021-10-18,41.67,55.73,56.55
NL,NLD,Netherlands,2021-10-19,41.67,55.73,56.55
NL,NLD,Netherlands,2021-10-20,41.67,55.73,56.55
NL,NLD,Netherlands,2021-10-21,41.67,55.73,56.55
NL,NLD,Netherlands,2021-10-22,41.67,55.73,56.55
NL,NLD,Netherlands,2021-10-23,41.67,55.73,56.55
NL,NLD,Netherlands,2021-10-24,41.67,55.73,56.55
NL,NLD,Netherlands,2021-10-25,41.67,55.73,56.55
NL,NLD,Netherlands,2021-10-26,41.67,55.73,56.55
NL,NLD,Netherlands,2021-10-27,41.67,55.73,56.55
NL,NLD,Netherlands,2021-10-28,41.67,55.73,56.55
NL,NLD,Netherlands,2021-10-29,41.67,55.73,56.55
NL,NLD,Netherlands,2021-10-30,41.67,55.73,56.55
NL,NLD,Netherlands,2021-10-31,41.67,55.73,56.55
NL,NLD,Netherlands,2021-11-01,41.67,55.73,56.55
NL,NLD,Netherlands,2021-11-02,41.67,55.73,56.55
NL,NLD,Netherlands,2021-11-03,41.67,55.73,56.55
NL,NLD,Netherlands,2021-11-04,41.67,55.73,56.55
NL,NLD,Netherlands,2021-11-05,41.67,55.73,56.55
NL,NLD,Netherlands,2021-11-06,41.67,55.73,56.55
NL,NLD,Netherlands,2021-11-07,41.67,55.73,56.55
NL,NLD,Netherlands,2021-11-08,41.67,55.73,56.55
NL,NLD,Netherlands,2021-11-09,41.67,55.73,56.55
NL,NLD,Netherlands,2021-11-10,41.67,55.73,56.55
NL,NLD,Netherlands,2021-11-11,41.67,55.73,56.55
NL,NLD,Netherlands,2021-11-12,41.67,55.73,56.55
NL,NLD,Netherlands,2021-11-13,52.78,63.54,65.48
NL,NLD,Netherlands,2021-11-14,52.78,63.54,65.48
NL,NLD,Netherlands,2021-11-15,52.78,63.54,65.48
NL,NLD,Netherlands,2021-11-16,52.78,63.54,65.48
NL,NLD,Netherlands,2021-11-17,52.78,63.54,65.48
NL,NLD,Netherlands,2021-11-18,52.78,63.54,65.48
NL,NLD,Netherlands,2021-11-19,52.78,63.54,65.48
NL,NLD,Netherlands,2021-11-20,52.78,63.54,65.48
NL,NLD,Netherlands,2021-11-21,52.78,63.54,65.48
NL,NLD,Netherlands,2021-11-22,52.78,63.54,65.48
NL,NLD,Netherlands,2021-11-23,52.78,63.54,65.48
NL,NLD,Netherlands,2021-11-24,52.78,63.54,65.48
NL,NLD,Netherlands,2021-11-25,52.78,63.54,65.48
NL,NLD,Netherlands,2021-11-26,52.78,63.54,65.48
NL,NLD,Netherlands,2021-11-27,56.48,65.62,67.86
NL,NLD,Netherlands,2021-11-28,56.48,65.62,67.86
NL,NLD,Netherlands,2021-11-29,56.48,65.62,67.86
NL,NLD,Netherlands,2021-11-30,56.48,65.62,67.86
NL,NLD,Netherlands,2021-12-01,56.48,65.62,67.86
NL,NLD,Netherlands,2021-12-02,56.48,65.62,67.86
NL,NLD,Netherlands,2021-12-03,56.48,65.62,67.86
NL,NLD,Netherlands,2021-12-04,56.48,65.62,67.86
NL,NLD,Netherlands,2021-12-05,56.48,65.62,67.86
NL,NLD,Netherlands,2021-12-06,56.48,65.62,67.86
NL,NLD,Netherlands,2021-12-07,56.48,65.62,67.86
NL,NLD,Netherlands,2021-12-08,56.48,65.62,67.86
NL,NLD,Netherlands,2021-12-09,56.48,65.62,67.86
NL,NLD,Netherlands,2021-12-10,56.48,65.62,67.86
NL,NLD,Netherlands,2021-12-11,56.48,65.62,67.86
NL,NLD,Netherlands,2021-12-12,56.48,65.62,67.86
NL,NLD,Netherlands,2021-12-13,56.48,65.62,67.86
NL,NLD,Netherlands,2021-12-14,56.48,65.62,67.86
NL,NLD,Netherlands,2021-12-15,56.48,65.62,67.86
NL,NLD,Netherlands,2021-12-16,56.48,65.62,67.86
NL,NLD,Netherlands,2021-12-17,56.48,65.62,67.86
NL,NLD,Netherlands,2021-12-18,56.48,65.62,67.86
NL,NLD,Netherlands,2021-12-19,63.89,69.79,72.62
NL,NLD,Netherlands,2021-12-20,63.89,69.79,72.62
NL,NLD,Netherlands,2021-12-21,63.89,69.79,72.62
NL,NLD,Netherlands,2021-12-22,63.89,69.79,72.62
NL,NLD,Netherlands,2021-12-23,63.89,69.79,72.62
NL,NLD,Netherlands,2021-12-24,63.89,69.79,72.62
NL,NLD,Netherlands,2021-12-25,63.89,69.79,72.62
NL,NLD,Netherlands,2021-12-26,63.89,69.79,72.62
NL,NLD,Netherlands,2021-12-27,63.89,69.79,72.62
NL,NLD,Netherlands,2021-12-28,63.89,69.79,72.62
NL,NLD,Netherlands,2021-12-29,63.89,69.79,72.62
NL,NLD,Netherlands,2021-12-30,63.89,69.79,72.62
NL,NLD,Netherlands,2021-12-31,63.89,69.79,72.62
NL,NLD,Netherlands,2022-01-01,69.44,72.92,76.19
NL,NLD,Netherlands,2022-01-02,69.44,72.92,76.19
NL,NLD,Netherlands,2022-01-03,69.44,72.92,76.19
NL,NLD,Netherlands,2022-01-04,69.44,72.92,76.19
NL,NLD,Netherlands,2022-01-05,69.44,72.92,76.19
NL,NLD,Netherlands,2022-01-06,69.44,72.92,76.19
NL,NLD,Netherlands,2022-01-07,69.44,72.92,76.19
NL,NLD,Netherlands,2022-01-08,69.44,72.92,76.19
NL,NLD,Netherlands,2022-01-09,69.44,72.92,76.19
NL,NLD,Netherlands,2022-01-10,65.74,70.83,73.81
NL,NLD,Netherlands,2022-01-11,65.74,70.83,73.81
NL,NLD,Netherlands,2022-01-12,65.74,70.83,73.81
NL,NLD,Netherlands,2022-01-13,65.74,70.83,73.81
NL,NLD,Netherlands,2022-01-14,65.74,70.83,73.81
NL,NLD,Netherlands,2022-01-15,58.33,66.67,69.05
NL,NLD,Netherlands,2022-01-16,58.33,66.67,69.05
NL,NLD,Netherlands,2022-01-17,58.33,66.67,69.05
NL,NLD,Netherlands,2022-01-18,58.33,66.67,69.05
NL,NLD,Netherlands,2022-01-19,58.33,66.67,69.05
NL,NLD,Netherlands,2022-01-20,58.33,66.67,69.05
NL,NLD,Netherlands,2022-01-21,58.33,66.67,69.05
NL,NLD,Netherlands,2022-01-22,58.33,66.67,69.05
NL,NLD,Netherlands,2022-01-23,58.33,66.67,69.05
NL,NLD,Netherlands,2022-01-24,58.33,66.67,69.05
NL,NLD,Netherlands,2022-01-25,58.33,66.67,69.05
NL,NLD,Netherlands,2022-01-26,58.33,66.67,69.05
NL,NLD,Netherlands,2022-01-27,58.33,66.67,69.05
NL,NLD,Netherlands,2022-01-28,58.33,66.67,69.05
NL,NLD,Netherlands,2022-01-29,58.33,66.67,69.05
NL,NLD,Netherlands,2022-01-30,58.33,66.67,69.05
NL,NLD,Netherlands,2022-01-31,58.33,66.67,69.05
NL,NLD,Netherlands,2022-02-01,58.33,66.67,69.05
NL,NLD,Netherlands,2022-02-02,58.33,66.67,69.05
NL,NLD,Netherlands,2022-02-03,58.33,66.67,69.05
NL,NLD,Netherlands,2022-02-04,58.33,66.67,69.05
NL,NLD,Netherlands,2022-02-05,58.33,66.67,69.05
NL,NLD,Netherlands,2022-02-06,58.33,66.67,69.05
NL,NLD,Netherlands,2022-02-07,58.33,66.67,69.05
NL,NLD,Netherlands,2022-02-08,58.33,66.67,69.05
NL,NLD,Netherlands,2022-02-09,58.33,66.67,69.05
NL,NLD,Netherlands,2022-02-10,58.33,66.67,69.05
NL,NLD,Netherlands,2022-02-11,58.33,66.67,69.05
NL,NLD,Netherlands,2022-02-12,58.33,66.67,69.05
NL,NLD,Netherlands,2022-02-13,58.33,66.67,69.05
NL,NLD,Netherlands,2022-02-14,58.33,66.67,69.05
NL,NLD,Netherlands,2022-02-15,47.22,60.42,61.9
NL,NLD,Netherlands,2022-02-16,47.22,60.42,61.9
NL,NLD,Netherlands,2022-02-17,47.22,60.42,61.9
NL,NLD,Netherlands,2022-02-18,47.22,58.85,60.12
NL,NLD,Netherlands,2022-02-19,47.22,58.85,60.12
NL,NLD,Netherlands,2022-02-20,47.22,58.85,60.12
NL,NLD,Netherlands,2022-02-21,47.22,58.85,60.12
NL,NLD,Netherlands,2022-02-22,47.22,58.85,60.12
NL,NLD,Netherlands,2022-02-23,47.22,58.85,60.12
NL,NLD,Netherlands,2022-02-24,47.22,58.85,60.12
NL,NLD,Netherlands,2022-02-25,34.26,51.56,51.79
NL,NLD,Netherlands,2022-02-26,34.26,51.56,51.79
NL,NLD,Netherlands,2022-02-27,34.26,51.56,51.79
NL,NLD,Netherlands,2022-02-28,34.26,51.56,51.79
NL,NLD,Netherlands,2022-03-01,34.26,51.56,51.79
NL,NLD,Netherlands,2022-03-02,34.26,51.56,51.79
NL,NLD,Netherlands,2022-03-03,34.26,51.56,51.79
NL,NLD,Netherlands,2022-03-04,34.26,51.56,51.79
NL,NLD,Netherlands,2022-03-05,34.26,51.56,51.79
NL,NLD,Netherlands,2022-03-06,34.26,51.56,51.79
NL,NLD,Netherlands,2022-03-07,34.26,51.56,51.79
NL,NLD,Netherlands,2022-03-08,34.26,51.56,51.79
NL,NLD,Netherlands,2022-03-09,34.26,51.56,51.79
NL,NLD,Netherlands,2022-03-10,34.26,51.56,51.79
NL,NLD,Netherlands,2022-03-11,34.26,51.56,51.79
NL,NLD,Netherlands,2022-03-12,34.26,51.56,51.79
NL,NLD,Netherlands,2022-03-13,34.26,51.56,51.79
NL,NLD,Netherlands,2022-03-14,23.15,43.23,42.26
NL,NLD,Netherlands,2022-03-15,23.15,43.23,42.26
NL,NLD,Netherlands,2022-03-16,23.15,43.23,42.26
NL,NLD,Netherlands,2022-03-17,23.15,43.23,42.26
NL,NLD,Netherlands,2022-03-18,23.15,43.23,42.26
NL,NLD,Netherlands,2022-03-19,23.15,43.23,42.26
NL,NLD,Netherlands,2022-03-20,23.15,43.23,42.26
NL,NLD,Netherlands,2022-03-21,23.15,43.23,42.26
NL,NLD,Netherlands,2022-03-22,23.15,43.23,42.26
NL,NLD,Netherlands,2022-03-23,23.15,43.23,42.26
NL,NLD,Netherlands,2022-03-24,23.15,43.23,42.26
NL,NLD,Netherlands,2022-03-25,23.15,43.23,42.26
NL,NLD,Netherlands,2022-03-26,23.15,43.23,42.26
NL,NLD,Netherlands,2022-03-27,23.15,43.23,42.26
NL,NLD,Netherlands,2022-03-28,23.15,43.23,42.26
NL,NLD,Netherlands,2022-03-29,23.15,43.23,42.26
NL,NLD,Netherlands,2022-03-30,23.15,43.23,42.26
NL,NLD,Netherlands,2022-03-31,23.15,43.23,42.26
NL,NLD,Netherlands,2022-04-01,23.15,43.23,42.26
NL,NLD,Netherlands,2022-04-02,23.15,43.23,42.26
NL,NLD,Netherlands,2022-04-03,23.15,43.23,42.26
NL,NLD,Netherlands,2022-04-04,23.15,43.23,42.26
NL,NLD,Netherlands,2022-04-05,23.15,43.23,42.26
NL,NLD,Netherlands,2022-04-06,23.15,43.23,42.26
NL,NLD,Netherlands,2022-04-07,23.15,43.23,42.26
NL,NLD,Netherlands,2022-04-08,23.15,43.23,42.26
NL,NLD,Netherlands,2022-04-09,23.15,43.23,42.26
NL,NLD,Netherlands,2022-04-10,23.15,43.23,42.26
NL,NLD,Netherlands,2022-04-11,23.15,43.23,42.26
NL,NLD,Netherlands,2022-04-12,23.15,43.23,42.26
NL,NLD,Netherlands,2022-04-13,23.15,43.23,42.26
NL,NLD,Netherlands,2022-04-14,23.15,43.23,42.26
NL,NLD,Netherlands,2022-04-15,23.15,43.23,42.26
NL,NLD,Netherlands,2022-04-16,23.15,43.23,42.26
NL,NLD,Netherlands,2022-04-17,23.15,43.23,42.26
NL,NLD,Netherlands,2022-04-18,23.15,43.23,42.26
NL,NLD,Netherlands,2022-04-19,19.44,41.15,39.88
NL,NLD,Netherlands,2022-04-20,19.44,41.15,39.88
NL,NLD,Netherlands,2022-04-21,19.44,41.15,39.88
NL,NLD,Netherlands,2022-04-22,19.44,41.15,39.88
NL,NLD,Netherlands,2022-04-23,19.44,41.15,39.88
NL,NLD,Netherlands,2022-04-24,19.44,41.15,39.88
NL,NLD,Netherlands,2022-04-25,19.44,41.15,39.88
NL,NLD,Netherlands,2022-04-26,19.44,41.15,39.88
NL,NLD,Netherlands,2022-04-27,19.44,41.15,39.88
NL,NLD,Netherlands,2022-04-28,19.44,41.15,39.88
NL,NLD,Netherlands,2022-04-29,19.44,41.15,39.88
NL,NLD,Netherlands,2022-04-30,19.44,41.15,39.88
NL,NLD,Netherlands,2022-05-01,19.44,41.15,39.88
NL,NLD,Netherlands,2022-05-02,19.44,41.15,39.88
NL,NLD,Netherlands,2022-05-03,19.44,41.15,39.88
NL,NLD,Netherlands,2022-05-04,19.44,41.15,39.88
NL,NLD,Netherlands,2022-05-05,19.44,41.15,39.88
NL,NLD,Netherlands,2022-05-06,19.44,41.15,39.88
NL,NLD,Netherlands,2022-05-07,19.44,41.15,39.88
NL,NLD,Netherlands,2022-05-08,19.44,41.15,39.88
NL,NLD,Netherlands,2022-05-09,19.44,41.15,39.88
NL,NLD,Netherlands,2022-05-10,19.44,41.15,39.88
NL,NLD,Netherlands,2022-05-11,19.44,41.15,39.88
NL,NLD,Netherlands,2022-05-12,19.44,41.15,39.88
NL,NLD,Netherlands,2022-05-13,19.44,41.15,39.88
NL,NLD,Netherlands,2022-05-14,19.44,41.15,39.88
NL,NLD,Netherlands,2022-05-15,19.44,41.15,39.88
NL,NLD,Netherlands,2022-05-16,19.44,41.15,39.88
NL,NLD,Netherlands,2022-05-17,19.44,41.15,39.88
NL,NLD,Netherlands,2022-05-18,19.44,41.15,39.88
NL,NLD,Netherlands,2022-05-19,19.44,41.15,39.88
NL,NLD,Netherlands,2022-05-20,19.44,41.15,39.88
NL,NLD,Netherlands,2022-05-21,19.44,41.15,39.88
NL,NLD,Netherlands,2022-05-22,19.44,41.15,39.88
NL,NLD,Netherlands,2022-05-23,19.44,38.02,36.31
NL,NLD,Netherlands,2022-05-24,19.44,38.02,36.31
NL,NLD,Netherlands,2022-05-25,19.44,38.02,36.31
NL,NLD,Netherlands,2022-05-26,19.44,38.02,36.31
NL,NLD,Netherlands,2022-05-27,19.44,38.02,36.31
